region,Date,type,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags
Total U.S.,2020-04-05 0:00,Conventional ,1.15,50361125.91,16273297.88,9157284.74,486270.26,24444067.4,16146224.38,7530461.91,767381.11
Total U.S.,2020-03-29 0:00,Conventional ,1.19,46381647.4,14113616.66,8477722.18,419458.24,23370633.92,14907229.13,7758313.73,705091.06
West,2020-04-19 0:00,Conventional ,1.11,8532573.44,1843527.92,1068154.3,116574.35,5504196.41,2316981.26,3013161.43,174053.72
West,2020-04-12 0:00,Conventional ,1.19,8080108.03,2074667,1010442.45,28736.35,4966074.92,2344182.75,2486828.86,135063.31
West,2020-04-05 0:00,Conventional ,1.12,8183061.77,1991221.03,1019621.18,28230.42,5143783.51,2424488.22,2571781.51,147513.78
West,2020-03-29 0:00,Conventional ,1.2,7462905.6,1691362.87,894536.93,28710.6,4848084.11,2049010.31,2672942.4,126131.4
West Tex/New Mexico,2020-04-19 0:00,Conventional ,0.84,1288125,453244.79,126192.84,29659.76,679027.61,374881.9,302788.35,1357.36
West Tex/New Mexico,2020-04-12 0:00,Conventional ,0.95,1081277.96,451915.91,111130.9,22962.74,495268.41,332722.61,161788.76,757.04
West Tex/New Mexico,2020-04-05 0:00,Conventional ,0.94,1104047.87,454541.29,120273.45,27110.67,502122.46,309480.15,192230.78,411.53
West Tex/New Mexico,2020-03-29 0:00,Conventional ,0.97,993056.58,390754.31,108473.52,25778.95,468049.8,260304.72,207260.53,484.55
Albany,2020-04-19 0:00,Organic,1.63,4166.85,99.09,864.72,0,3203.04,1707.83,1495.21,0
Albany,2020-04-12 0:00,Organic,1.64,4281.24,130.42,583.86,0,3566.96,1734.52,1832.44,0
Albany,2020-04-05 0:00,Organic,1.58,3758.9,125.89,497.32,0,3135.69,1278.87,1856.82,0
Albany,2020-03-29 0:00,Organic,1.49,2285.95,68.29,253.53,0,1964.13,989,975.13,0
Atlanta,2020-04-19 0:00,Organic,1.51,37869.29,240.13,3470.15,0,34159.01,11103.61,23055.4,0
Atlanta,2020-04-12 0:00,Organic,1.57,48826.01,238.13,4856.13,0,43731.75,10971.44,32760.31,0
Atlanta,2020-04-05 0:00,Organic,1.54,52854.68,185.62,4594.79,0,48074.27,14937.9,33136.37,0
Atlanta,2020-03-29 0:00,Organic,1.6,37217.86,253.28,3811.21,0,33153.37,9885.38,23267.99,0
Baltimore/Washington,2020-04-19 0:00,Organic,1.56,84391.77,377.04,5778.95,16.57,78219.21,70760.94,7458.27,0
Baltimore/Washington,2020-04-12 0:00,Organic,1.59,73995.23,769.06,5897.49,20.34,67308.34,58270.41,9037.93,0
Baltimore/Washington,2020-04-05 0:00,Organic,1.61,77218.38,854.63,5718.07,33.11,70612.57,62176.93,8435.64,0
Baltimore/Washington,2020-03-29 0:00,Organic,1.39,61448.36,659.61,4939.56,52.22,55796.97,49850.16,5946.81,0
Boise,2020-04-19 0:00,Organic,1.7,7429.49,0,919.01,7.92,6502.56,2085.05,4417.51,0
Boise,2020-04-12 0:00,Organic,1.72,7267.24,2.64,846.38,2.64,6415.58,3321.43,3048.67,45.48
Boise,2020-04-05 0:00,Organic,1.73,6099.09,6.6,635.12,0,5457.37,2737.32,2720.05,0
Boise,2020-03-29 0:00,Organic,1.86,5539.85,1.32,794.89,7.92,4735.72,2074.35,2661.37,0
Boston,2020-04-19 0:00,Organic,1.9,47137.8,68.09,2293.94,0,44775.77,37458.67,7317.1,0
Boston,2020-04-12 0:00,Organic,1.91,58620.34,204.68,2078.07,0,56337.59,48007.01,8330.58,0
Boston,2020-04-05 0:00,Organic,1.87,57255.75,118.68,2137.51,0,54999.56,45717.72,9281.84,0
Boston,2020-03-29 0:00,Organic,1.86,44509.2,92.17,1838.06,0,42578.97,34705.96,7873.01,0
Buffalo/Rochester,2020-04-19 0:00,Organic,1.53,17248.23,1449.42,230.42,6.14,15562.25,10731.9,4830.35,0
Buffalo/Rochester,2020-04-12 0:00,Organic,1.54,17051.05,1199.73,245.23,0,15606.09,10254.6,5351.49,0
Buffalo/Rochester,2020-04-05 0:00,Organic,1.49,14450.52,886.12,144.69,0,13419.71,7583.2,5836.51,0
Buffalo/Rochester,2020-03-29 0:00,Organic,1.39,12223.27,751.57,179.02,0,11292.68,3270.89,8021.79,0
California,2020-04-19 0:00,Organic,1.73,342183.54,44425.43,32242.95,102.46,265412.7,131355.74,134056.96,0
California,2020-04-12 0:00,Organic,1.8,366172.47,54279.67,29063.76,126.11,282702.93,144479.07,138223.86,0
California,2020-04-05 0:00,Organic,1.8,393090.3,48136.88,29274.56,165.52,315513.34,189056.6,126456.74,0
California,2020-03-29 0:00,Organic,1.84,329228.15,28755.65,27373.58,78.82,273020.1,158161.68,114858.42,0
Charlotte,2020-04-19 0:00,Organic,1.64,22006.64,120.33,4908.22,50.16,16927.93,8197.34,8730.59,0
Charlotte,2020-04-12 0:00,Organic,1.59,21863.58,127.9,4940.38,57.88,16737.42,7276.25,9461.17,0
Charlotte,2020-04-05 0:00,Organic,1.61,23755.74,158.34,4694.71,27.01,18875.68,7161.61,11714.07,0
Charlotte,2020-03-29 0:00,Organic,1.62,19482.21,105.35,4555.85,51.21,14769.8,6170.06,8599.74,0
Chicago,2020-04-19 0:00,Organic,1.76,116078.67,1908.26,11071.23,0,103099.18,20798.81,82300.37,0
Chicago,2020-04-12 0:00,Organic,1.83,77833.55,990.14,6771.51,0,70071.9,13048.69,57023.21,0
Chicago,2020-04-05 0:00,Organic,1.89,70822.08,855.32,6366.72,0,63600.04,27352.12,36247.92,0
Chicago,2020-03-29 0:00,Organic,1.94,54095.68,778.7,5481.82,0,47835.16,33725.99,14109.17,0
Cincinnati/Dayton,2020-04-19 0:00,Organic,1.65,19229.38,267.41,2777.74,0,16184.23,3182.91,13001.32,0
Cincinnati/Dayton,2020-04-12 0:00,Organic,1.58,20268.64,298.71,3199.33,0,16770.6,2967.59,13803.01,0
Cincinnati/Dayton,2020-04-05 0:00,Organic,1.39,18515.51,122.25,2631.98,0,15761.28,3525.54,12235.74,0
Cincinnati/Dayton,2020-03-29 0:00,Organic,1.42,16736.01,88.85,2510.7,0,14136.46,3167.25,10969.21,0
Columbus,2020-04-19 0:00,Organic,1.3,14748.97,949.67,1159.69,0,12639.61,5155.93,7483.68,0
Columbus,2020-04-12 0:00,Organic,1.32,16742.32,1201.76,1390.49,0,14150.07,5870.51,8279.56,0
Columbus,2020-04-05 0:00,Organic,1.23,18004.19,1414.37,1332.51,0,15257.31,8001.01,7256.3,0
Columbus,2020-03-29 0:00,Organic,1.25,15283.04,1136.95,1796.39,0,12349.7,6963.07,5386.63,0
Dallas/Ft. Worth,2020-04-19 0:00,Organic,1.18,60307.6,8903.22,179.32,455.93,50769.13,31524.07,19245.06,0
Dallas/Ft. Worth,2020-04-12 0:00,Organic,1.27,60828.32,7169.35,204.32,371.14,53083.51,35595.32,17488.19,0
Dallas/Ft. Worth,2020-04-05 0:00,Organic,1.26,56163.64,5666.43,177.94,567.14,49752.13,32259.39,17492.74,0
Dallas/Ft. Worth,2020-03-29 0:00,Organic,1.22,53023.92,5496.11,100.34,410.13,47017.34,25999.28,21018.06,0
Denver,2020-04-19 0:00,Organic,1.38,51132.77,17911.44,1491.91,2.32,31727.1,10387.53,21339.57,0
Denver,2020-04-12 0:00,Organic,1.34,49055.88,17242.53,2014.76,6.95,29791.64,5912.56,23879.08,0
Denver,2020-04-05 0:00,Organic,1.34,44795.69,13546.59,2099.43,33.59,29116.08,7504.47,21611.61,0
Denver,2020-03-29 0:00,Organic,1.22,30958.07,1564.04,1107.26,94.99,28191.78,8801.69,19390.09,0
Detroit,2020-04-19 0:00,Organic,1.5,23779.72,443.32,2206.05,0,21130.35,6546.98,14583.37,0
Detroit,2020-04-12 0:00,Organic,1.46,25863.76,521.65,2429.99,0,22912.12,7716.75,15195.37,0
Detroit,2020-04-05 0:00,Organic,1.45,27359.47,573.12,2484.24,0,24286.35,7443.48,16842.87,0
Detroit,2020-03-29 0:00,Organic,1.43,18782.29,473.75,2054.44,0,16244.27,2429.03,13815.24,0
Grand Rapids,2020-04-19 0:00,Organic,1.62,8398.04,28.82,1398.57,0,6970.65,6842.51,128.14,0
Grand Rapids,2020-04-12 0:00,Organic,1.58,11256.57,26.28,1957.71,0,9272.58,8442.06,830.52,0
Grand Rapids,2020-04-05 0:00,Organic,1.49,13714.97,98.06,1427.04,0,12189.87,11856.49,333.38,0
Grand Rapids,2020-03-29 0:00,Organic,1.24,12165.86,74.64,1334.83,0,10756.39,7879.55,2876.84,0
Great Lakes,2020-04-19 0:00,Organic,1.58,302078.51,8000.31,27466.93,0,266611.27,100005.03,166606.24,0
Great Lakes,2020-04-12 0:00,Organic,1.55,278972.5,8222.64,25120.43,6.2,245623.23,99700.51,145922.72,0
Great Lakes,2020-04-05 0:00,Organic,1.51,270875.6,9197.44,24254.02,0,237406.56,123966.4,113440.16,0
Great Lakes,2020-03-29 0:00,Organic,1.5,216866.82,7289.75,21342.46,4.65,188219,102850.55,85368.45,0
Harrisburg/Scranton,2020-04-19 0:00,Organic,1.38,24095.36,605.04,661.72,0,22828.6,21742.97,1085.63,0
Harrisburg/Scranton,2020-04-12 0:00,Organic,1.42,22284.91,120.61,549.78,0,21614.52,18751.38,2863.14,0
Harrisburg/Scranton,2020-04-05 0:00,Organic,1.43,22634.25,467.6,520.02,0,21646.63,20115.06,1531.57,0
Harrisburg/Scranton,2020-03-29 0:00,Organic,1.15,24439.85,390.66,486.02,0,23563.17,23171.77,391.4,0
Hartford/Springfield,2020-04-19 0:00,Organic,2.05,17625.68,870.18,7053.9,0,9701.6,9681.89,19.71,0
Hartford/Springfield,2020-04-12 0:00,Organic,1.98,18000.5,606.58,5570.33,2.73,11820.86,11820.86,0,0
Hartford/Springfield,2020-04-05 0:00,Organic,2.05,20633.1,884.94,8264.82,2.73,11480.61,11480.61,0,0
Hartford/Springfield,2020-03-29 0:00,Organic,1.98,18285.1,554.8,6043.13,0,11687.17,11687.17,0,0
Houston,2020-04-19 0:00,Organic,1.23,43463.31,11221.41,31.65,0,32210.25,12167.81,20042.44,0
Houston,2020-04-12 0:00,Organic,1.31,47718.57,9319.01,36.34,0,38363.22,17507.02,20856.2,0
Houston,2020-04-05 0:00,Organic,1.23,46923.38,7843.7,45.53,0,39034.15,15776.88,23257.27,0
Houston,2020-03-29 0:00,Organic,1.41,32872.5,7864.45,22.6,2.26,24983.19,18784.6,6198.59,0
Indianapolis,2020-04-19 0:00,Organic,1.51,11337.82,328.07,1014.64,0,9995.11,3029.06,6966.05,0
Indianapolis,2020-04-12 0:00,Organic,1.47,11799.86,457.58,1083.47,0,10258.81,3680.42,6578.39,0
Indianapolis,2020-04-05 0:00,Organic,1.47,10759.31,549.98,1555.79,0,8653.54,3230.23,5423.31,0
Indianapolis,2020-03-29 0:00,Organic,1.47,8535.84,300.39,740.51,0,7494.94,1596.95,5897.99,0
Jacksonville,2020-04-19 0:00,Organic,1.53,5349.63,152.4,422.9,0,4774.33,4668.64,105.69,0
Jacksonville,2020-04-12 0:00,Organic,1.41,2725.02,89.98,430.61,0,2204.43,2188.72,15.71,0
Jacksonville,2020-04-05 0:00,Organic,1.34,4030.89,141.83,375.34,0,3513.72,3376.61,137.11,0
Jacksonville,2020-03-29 0:00,Organic,1.22,5760.6,100.13,376.79,0,5283.68,5242.7,40.98,0
Las Vegas,2020-04-19 0:00,Organic,1.42,17154.05,932.09,899.27,0,15322.69,7698.2,7624.49,0
Las Vegas,2020-04-12 0:00,Organic,1.49,16511.14,1226.16,924.22,0,14360.76,5801.26,8559.5,0
Las Vegas,2020-04-05 0:00,Organic,1.49,16390.59,615.71,807.38,0,14967.5,7315.29,7652.21,0
Las Vegas,2020-03-29 0:00,Organic,1.4,11348.5,624.9,1013.49,0,9710.11,5719.18,3990.93,0
Los Angeles,2020-04-19 0:00,Organic,1.59,189722.88,14802.54,7181.34,15.92,167723.08,66092.71,101630.37,0
Los Angeles,2020-04-12 0:00,Organic,1.58,195864.44,17769.35,3963.35,44.58,174087.16,69026.71,105060.45,0
Los Angeles,2020-04-05 0:00,Organic,1.63,199221,15713.81,5445.59,31.84,178029.76,79515,98514.76,0
Los Angeles,2020-03-29 0:00,Organic,1.7,151064.25,6239.64,5730.17,31.84,139062.6,48523.81,90538.79,0
Louisville,2020-04-19 0:00,Organic,1.22,11805.57,0,975.01,0,10830.56,4006.27,6824.29,0
Louisville,2020-04-12 0:00,Organic,1.21,10324.28,1.2,930.59,0,9392.49,3400.71,5991.78,0
Louisville,2020-04-05 0:00,Organic,1.19,10774.03,0,676.03,0,10098,3816.71,6281.29,0
Louisville,2020-03-29 0:00,Organic,1.18,8440.71,0,487.51,0,7953.2,3331.62,4621.58,0
Miami/Ft. Lauderdale,2020-04-19 0:00,Organic,1.28,15483.04,714.47,1.41,0,14767.16,14767.16,0,0
Miami/Ft. Lauderdale,2020-04-12 0:00,Organic,1.38,7688.09,714.71,14.05,0,6959.33,6959.33,0,0
Miami/Ft. Lauderdale,2020-04-05 0:00,Organic,1.26,13942.59,659.89,0,0,13282.7,13276.46,6.24,0
Miami/Ft. Lauderdale,2020-03-29 0:00,Organic,1.21,14997.87,612.59,4.79,0,14380.49,14380.49,0,0
Midsouth,2020-04-19 0:00,Organic,1.44,324406.66,2596.47,32817.55,290.08,288702.56,195214.11,93488.45,0
Midsouth,2020-04-12 0:00,Organic,1.45,305812.22,2899.7,33654.37,223.63,269026.61,167825.36,101201.25,0
Midsouth,2020-04-05 0:00,Organic,1.49,316908.63,3388.9,32592.39,238.91,280682.66,172599.9,108072.02,10.74
Midsouth,2020-03-29 0:00,Organic,1.43,255834.33,2991.23,30057.3,313.18,222472.62,139771.08,82692.62,8.92
Nashville,2020-04-19 0:00,Organic,1.47,16775.02,68.08,1400.58,0,15306.36,4010.16,11296.2,0
Nashville,2020-04-12 0:00,Organic,1.34,16290.64,45.16,877.48,0,15368,3151.83,12216.17,0
Nashville,2020-04-05 0:00,Organic,1.57,20415.17,41.89,1507.01,0,18866.27,2682.83,16183.44,0
Nashville,2020-03-29 0:00,Organic,1.61,13090.43,84.67,1008.82,0,11996.94,2822.24,9174.7,0
New Orleans/Mobile,2020-04-19 0:00,Organic,1.4,5331.12,1003.4,0,0,4327.72,4221.69,106.03,0
New Orleans/Mobile,2020-04-12 0:00,Organic,1.31,4805.32,196.18,0,0,4609.14,4341.79,267.35,0
New Orleans/Mobile,2020-04-05 0:00,Organic,1.29,5688.46,302.54,8.89,0,5377.03,4202.38,1174.65,0
New Orleans/Mobile,2020-03-29 0:00,Organic,1.33,7251.32,462.53,0,0,6788.79,4171.17,2617.62,0
New York,2020-04-19 0:00,Organic,1.84,121338.29,12272.54,14829.09,933.66,93303,87616.08,5684.99,1.93
New York,2020-04-12 0:00,Organic,1.85,128514.35,9438.3,12608.86,135.6,106331.59,98010.38,8313.48,7.73
New York,2020-04-05 0:00,Organic,1.88,134647.34,16876.46,20093.93,5.21,97671.74,92907.38,4725.73,38.63
New York,2020-03-29 0:00,Organic,1.78,127936.22,15404.62,18200.93,0,94330.67,90342.37,3951.6,36.7
Northeast,2020-04-19 0:00,Organic,1.72,365685.71,26018.75,36969.93,843.38,301853.65,257555.49,44296.45,1.71
Northeast,2020-04-12 0:00,Organic,1.73,391206.16,20021.93,29408.11,123.33,341652.79,284484.06,57153.32,15.41
Northeast,2020-04-05 0:00,Organic,1.75,391537.74,29227.36,42228.54,10.79,320071.05,270563.68,49445.73,61.64
Northeast,2020-03-29 0:00,Organic,1.65,348583.02,26666.24,34377.14,1.54,287538.1,243296.26,44077.45,164.39
Northern New England,2020-04-19 0:00,Organic,1.74,31365.21,326.17,1375.58,0,29663.46,16124.79,13538.67,0
Northern New England,2020-04-12 0:00,Organic,1.74,36171.61,327.36,1108.2,0,34736.05,18794.49,15941.56,0
Northern New England,2020-04-05 0:00,Organic,1.75,33823.35,128.89,949.19,0,32745.27,18685.8,14059.47,0
Northern New England,2020-03-29 0:00,Organic,1.69,22598.48,50.23,358.76,0,22189.49,12748.2,9441.29,0
Orlando,2020-04-19 0:00,Organic,1.2,9273.63,296.8,0,0,8976.83,8976.83,0,0
Orlando,2020-04-12 0:00,Organic,1.18,7942.62,96.58,0,0,7846.04,7846.04,0,0
Orlando,2020-04-05 0:00,Organic,1.17,11028.12,158.31,0,0,10869.81,10869.81,0,0
Orlando,2020-03-29 0:00,Organic,1.16,11418.24,230.38,0,0,11187.86,11187.86,0,0
Philadelphia,2020-04-19 0:00,Organic,1.73,40703.39,2792.68,5379.97,0,32530.74,27499.62,5031.12,0
Philadelphia,2020-04-12 0:00,Organic,1.77,38370.28,1438.51,3976.09,0,32955.68,25258.24,7690.51,6.93
Philadelphia,2020-04-05 0:00,Organic,1.76,37975,2789.13,5722.37,0,29463.5,25088.34,4343.3,31.86
Philadelphia,2020-03-29 0:00,Organic,1.62,40369.61,2756.02,4058.91,0,33554.68,29318.37,4121.59,114.72
Phoenix/Tucson,2020-04-19 0:00,Organic,1.49,26704.27,2794.47,1969.99,1.16,21938.65,9963.47,11975.18,0
Phoenix/Tucson,2020-04-12 0:00,Organic,1.47,25342.38,4250.42,1835.8,2.31,19253.85,6214.44,13039.41,0
Phoenix/Tucson,2020-04-05 0:00,Organic,1.51,28242.64,2102.29,1513.06,0,24627.29,12855.18,11772.11,0
Phoenix/Tucson,2020-03-29 0:00,Organic,1.48,21361.32,1769.97,2537.96,0,17053.39,12095.98,4957.41,0
Pittsburgh,2020-04-19 0:00,Organic,1.13,17135.18,2926.49,0,0,14208.69,14180.74,27.95,0
Pittsburgh,2020-04-12 0:00,Organic,1.22,23755.78,3434.85,0,0,20320.93,20158.85,162.08,0
Pittsburgh,2020-04-05 0:00,Organic,1.21,23924.44,4085.76,18.44,0,19820.24,19276.24,544,0
Pittsburgh,2020-03-29 0:00,Organic,1.25,20105.07,3825.2,10.06,0,16269.81,16258.63,11.18,0
Plains,2020-04-19 0:00,Organic,1.65,70187.66,18065.65,4443.67,10.49,47667.85,35077.71,12590.14,0
Plains,2020-04-12 0:00,Organic,1.51,87536.49,26049.32,5117.68,25.18,56344.31,43079.06,13265.25,0
Plains,2020-04-05 0:00,Organic,1.46,78518.43,6562.29,4786.26,35.6,67134.28,48288.33,18845.95,0
Plains,2020-03-29 0:00,Organic,1.5,60864.43,6074.78,4253.73,20.94,50514.98,34643.41,15871.57,0
Portland,2020-04-19 0:00,Organic,1.84,57327.28,360.95,6603.34,1.71,50361.28,11823.71,38537.57,0
Portland,2020-04-12 0:00,Organic,1.84,60172.48,157.2,6922.03,0,53093.25,19238.9,33395.55,458.8
Portland,2020-04-05 0:00,Organic,1.83,51356.32,215.89,5787.78,0,45352.65,23735.59,21617.06,0
Portland,2020-03-29 0:00,Organic,1.85,48275.79,308.41,5194.95,0,42772.43,25535.89,17236.54,0
Raleigh/Greensboro,2020-04-19 0:00,Organic,1.53,27463.28,864.41,3943.85,93.2,22561.82,17568.92,4992.9,0
Raleigh/Greensboro,2020-04-12 0:00,Organic,1.51,26600.41,727.74,4405.13,47.19,21420.35,16918.91,4501.44,0
Raleigh/Greensboro,2020-04-05 0:00,Organic,1.57,25669.76,1020.31,3855.37,68.42,20725.66,15376.6,5349.06,0
Raleigh/Greensboro,2020-03-29 0:00,Organic,1.57,25448.14,978.09,4088.08,104.74,20277.23,14887.8,5389.43,0
Richmond/Norfolk,2020-04-19 0:00,Organic,1.33,26084.96,25.13,2203.92,16.83,23839.08,15463.18,8375.9,0
Richmond/Norfolk,2020-04-12 0:00,Organic,1.44,23039.89,57.62,2336,9.06,20637.21,11359.16,9278.05,0
Richmond/Norfolk,2020-04-05 0:00,Organic,1.54,24805.69,92.28,2900.58,9.06,21803.77,11757.8,10045.97,0
Richmond/Norfolk,2020-03-29 0:00,Organic,1.38,18989.42,46.55,1768.84,7.77,17166.26,7278.97,9887.29,0
Roanoke,2020-04-19 0:00,Organic,1.28,16563.61,7.11,2045.2,0,14511.3,7326,7185.3,0
Roanoke,2020-04-12 0:00,Organic,1.36,17394.46,22.74,1688.47,0,15683.25,6318.67,9364.58,0
Roanoke,2020-04-05 0:00,Organic,1.32,18004.71,33.58,1590.4,0,16380.73,7448.85,8931.88,0
Roanoke,2020-03-29 0:00,Organic,1.35,13817.67,41.31,1398.42,0,12377.94,5867.23,6510.71,0
Sacramento,2020-04-19 0:00,Organic,1.89,18296.86,6012.58,4098.36,11.01,8174.91,7893.42,281.49,0
Sacramento,2020-04-12 0:00,Organic,1.99,18560.26,7050.86,4145.7,2.75,7360.95,7357.89,3.06,0
Sacramento,2020-04-05 0:00,Organic,1.85,21003.42,6479.2,3325.1,6.88,11192.24,11189.18,3.06,0
Sacramento,2020-03-29 0:00,Organic,1.82,19837.17,5095.34,3060.74,2.75,11678.34,11675.28,3.06,0
San Diego,2020-04-19 0:00,Organic,1.75,35295.72,2168.71,1880.54,5.04,31241.43,9979.53,21261.9,0
San Diego,2020-04-12 0:00,Organic,1.95,38357.66,2045.46,1510.71,6.71,34794.78,11455.19,23339.59,0
San Diego,2020-04-05 0:00,Organic,1.92,39301.55,1952.18,2229.14,43.64,35076.59,14335.04,20741.55,0
San Diego,2020-03-29 0:00,Organic,2.1,22658.52,521.36,1963.93,6.71,20166.52,3834.03,16332.49,0
San Francisco,2020-04-19 0:00,Organic,1.96,46960.78,10931.42,8696.76,55.14,27277.46,26871.14,406.32,0
San Francisco,2020-04-12 0:00,Organic,2.12,54842.87,15236.95,8970.93,33.38,30601.61,30566.14,35.47,0
San Francisco,2020-04-05 0:00,Organic,2.05,67268.3,13329.09,9048.69,47.89,44842.63,44823.29,19.34,0
San Francisco,2020-03-29 0:00,Organic,1.95,76484.23,8954.97,7307.93,29.02,60192.31,60184.25,8.06,0
Seattle,2020-04-19 0:00,Organic,2.02,70071.82,776,12543.33,26,56726.49,6593.62,50072.21,60.66
Seattle,2020-04-12 0:00,Organic,2.17,75119.96,499.53,9198.87,28.6,65392.96,34633.29,30612.36,147.31
Seattle,2020-04-05 0:00,Organic,2.04,84141.79,652.51,10169.84,11.7,73307.74,51474.99,21822.64,10.11
Seattle,2020-03-29 0:00,Organic,1.95,85816.56,808.49,10134.75,28.6,74844.72,30948.14,43736.27,160.31
South Carolina,2020-04-19 0:00,Organic,1.52,27123.09,545.4,3155.82,24.95,23396.92,10745.73,12651.19,0
South Carolina,2020-04-12 0:00,Organic,1.52,28047.38,608.6,3903.47,32.29,23503.02,9389.07,14113.95,0
South Carolina,2020-04-05 0:00,Organic,1.52,31181.14,750.97,3474.33,32.29,26923.55,13817.73,13105.82,0
South Carolina,2020-03-29 0:00,Organic,1.52,25881.7,535.44,3938.21,48.03,21360.02,10711.83,10648.19,0
South Central,2020-04-19 0:00,Organic,1.28,239742.15,37706.28,2616.66,4500.55,194918.66,110744.72,84173.94,0
South Central,2020-04-12 0:00,Organic,1.35,241695.55,29580.77,2357.02,3173.07,206584.69,125519.76,81064.93,0
South Central,2020-04-05 0:00,Organic,1.33,241111.74,23994.74,2409.41,6094.08,208613.51,123615.93,84997.58,0
South Central,2020-03-29 0:00,Organic,1.35,204175.86,23748.31,1595.8,4019.04,174812.71,110704.38,64108.33,0
Southeast,2020-04-19 0:00,Organic,1.41,164132.12,2957.67,10269.19,24.74,150880.52,96661.91,54218.61,0
Southeast,2020-04-12 0:00,Organic,1.45,157704.74,2577.11,12705.03,37.83,142384.77,73665.56,68719.21,0
Southeast,2020-04-05 0:00,Organic,1.41,189176.32,2996.97,11887.17,32,174260.18,105033.06,69227.12,0
Southeast,2020-03-29 0:00,Organic,1.39,169203.96,2862.78,11889.37,55.72,154396.09,101492.84,52903.25,0
Spokane,2020-04-19 0:00,Organic,1.89,8047.32,19.2,812.64,0,7215.48,1831.06,5382.05,2.37
Spokane,2020-04-12 0:00,Organic,1.84,8931.39,40.53,789.18,0,8101.68,4115.5,3983.81,2.37
Spokane,2020-04-05 0:00,Organic,1.89,7238.54,125.84,718.79,0,6393.91,4149.61,2244.3,0
Spokane,2020-03-29 0:00,Organic,1.87,7867.79,113.04,748.65,0,7006.1,3548.41,3457.69,0
St. Louis,2020-04-19 0:00,Organic,2.12,10150.01,1717.38,2210.45,5.57,6216.61,3522.22,2694.39,0
St. Louis,2020-04-12 0:00,Organic,2.1,7909.06,1259.74,1547.46,9.75,5092.11,2866.65,2225.46,0
